<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<OPEN>,<LAST>
2010-03-28,7.152268856032539,7.156176637480615,7.147559271189454,7.123672785204607,138568296.0,108233,23,7.122059881629142,7.156176637480615
2010-03-29,7.155396301896734,7.157735484249907,7.155396301896734,7.124478262493424,94822105.0,73960,13,7.123672785204607,7.157735484249907
2010-03-30,7.158513997329321,7.158513997329321,7.158513997329321,7.1252830915107115,65430072.0,50958,12,7.124478262493424,7.158513997329321
2010-03-31,7.1592919047975645,7.1592919047975645,7.1592919047975645,7.126087273299125,60209960.0,46856,8,7.1252830915107115,7.1592919047975645
2010-04-03,7.160069207596127,7.160069207596127,7.160069207596127,7.1276936993473985,142582678.0,110873,8,7.126087273299125,7.160069207596127
2010-04-04,7.161622002939187,7.161622002939187,7.161622002939187,7.130098510125578,240877896.0,187017,21,7.1276936993473985,7.161622002939187
2010-04-05,7.163946684342547,7.163946684342547,7.163946684342547,7.142827401161621,1205418319.0,933709,33,7.130098510125578,7.163946684342547
2010-04-06,7.1770187659099,7.1770187659099,7.1770187659099,7.1770187659099,3310987488.0,2531336,71,7.142827401161621,7.1770187659099
2010-04-07,7.21081845347222,7.21081845347222,7.21081845347222,7.21081845347222,3546838086.0,2621462,49,7.1770187659099,7.21081845347222
2010-04-10,7.244941546337007,7.244941546337007,7.244941546337007,7.244941546337007,3566908800.0,2547792,69,7.21081845347222,7.244941546337007
2010-04-11,7.27931883541462,7.27931883541462,7.27931883541462,7.27931883541462,4062498993.0,2803657,78,7.244941546337007,7.27931883541462
2010-04-12,7.313220387090301,7.313220387090301,7.313220387090301,7.313220387090301,4676923471.0,3120029,85,7.27931883541462,7.313220387090301
2010-04-13,7.347299700743164,7.347299700743164,7.347299700743164,7.347299700743164,62100662712.0,40039112,941,7.313220387090301,7.347299700743164
2010-04-14,7.381501894506707,7.381501894506707,7.311886164077165,7.3777589082278725,93146652391.0,58264836,1795,7.347299700743164,7.3453648404168685
2010-04-17,7.343426229147367,7.344072850573066,7.3427791893318455,7.3427791893318455,5124680462.0,3318798,177,7.3777589082278725,7.3427791893318455
2010-04-18,7.377133712833954,7.377133712833954,7.377133712833954,7.377133712833954,26096533706.0,16330747,390,7.3427791893318455,7.377133712833954
2010-04-19,7.4109518755836366,7.4109518755836366,7.4109518755836366,7.4109518755836366,20776001592.0,12568664,272,7.377133712833954,7.4109518755836366
2010-04-20,7.444833273892193,7.444833273892193,7.444833273892193,7.444833273892193,12186814320.0,7126792,172,7.4109518755836366,7.444833273892193
2010-04-21,7.473069088032197,7.473069088032197,7.415776975415394,7.462214939768189,57242614877.0,32904894,1344,7.444833273892193,7.457609289715606
2010-04-24,7.438971592395862,7.496097345175956,7.428333194190806,7.487733761436444,35181640129.0,19707924,818,7.462214939768189,7.496097345175956
2010-04-25,7.515344571180436,7.515344571180436,7.452402451223638,7.476472381163905,10361943171.0,5870557,456,7.487733761436444,7.452402451223638
2010-04-26,7.4413203897176174,7.462214939768189,7.4413203897176174,7.4413203897176174,49073959892.0,28797040,797,7.476472381163905,7.4413203897176174
2010-04-27,7.406103381237015,7.406103381237015,7.406103381237015,7.406103381237015,6205599645.0,3772401,91,7.4413203897176174,7.406103381237015
2010-04-28,7.370860166536716,7.3727463664043285,7.370860166536716,7.370860166536716,78919192862.0,49697018,963,7.406103381237015,7.370860166536716
2010-05-01,7.340835554123275,7.404887575616125,7.340835554123275,7.379008127628304,3432062394.0,2140276,196,7.370860166536716,7.404887575616125
2010-05-02,7.4073177104694174,7.4073177104694174,7.343426229147367,7.356279876550748,3403031507.0,2181513,207,7.379008127628304,7.343426229147367
2010-05-03,7.323830566202317,7.346655163176539,7.321188556739479,7.329749689041512,3138840358.0,2071350,170,7.356279876550748,7.321188556739479
2010-05-04,7.30854279753919,7.327123292259293,7.294377299288821,7.297091005160418,5273100111.0,3575307,209,7.329749689041512,7.294377299288821
2010-05-05,7.262628600974241,7.273092595999522,7.261927092702751,7.261927092702751,4083040430.0,2866542,178,7.297091005160418,7.273092595999522
2010-05-08,7.264730177929867,7.295735072749282,7.264730177929867,7.266827347520591,595287986.0,405293,40,7.261927092702751,7.295735072749282
2010-05-09,7.301147805856032,7.301147805856032,7.301147805856032,7.267525427828172,84762073.0,57233,16,7.266827347520591,7.301147805856032
2010-05-10,7.301822342137932,7.301822342137932,7.301822342137932,7.268920128193722,167978772.0,113346,23,7.267525427828172,7.301822342137932
2010-05-11,7.3031700512368,7.3031700512368,7.3031700512368,7.271703706887368,272199732.0,183423,31,7.268920128193722,7.3031700512368
2010-05-12,7.305860032684009,7.305860032684009,7.305860032684009,7.27655640271871,551857536.0,370872,28,7.271703706887368,7.305860032684009
2010-05-15,7.310550158534422,7.310550158534422,7.310550158534422,7.277247726631484,78296140.0,52372,17,7.27655640271871,7.310550158534422
2010-05-16,7.311218384419629,7.311218384419629,7.311218384419629,7.277938572945661,52475192.0,35077,9,7.277247726631484,7.311218384419629
2010-05-18,7.311886164077165,7.311886164077165,7.311886164077165,7.305188215393037,3045300693.0,2034269,50,7.277938572945661,7.311886164077165
2010-05-19,7.3395376954076745,7.3395376954076745,7.3395376954076745,7.3395376954076745,3873690702.0,2517018,72,7.305188215393037,7.3395376954076745
2010-05-22,7.373374309910049,7.373374309910049,7.373374309910049,7.373374309910049,68127794872.0,42793841,1306,7.3395376954076745,7.373374309910049
2010-05-23,7.374629015218945,7.379008127628304,7.347299700743164,7.370860166536716,8019767897.0,5051568,325,7.373374309910049,7.372118028337787
2010-05-24,7.404887575616125,7.404887575616125,7.404887575616125,7.404887575616125,10065006499.0,6125993,108,7.370860166536716,7.404887575616125
2010-05-25,7.438971592395862,7.438971592395862,7.438971592395862,7.408530566894626,441833400.0,259902,32,7.404887575616125,7.438971592395862
2010-05-26,7.442492722794441,7.442492722794441,7.442492722794441,7.442492722794441,4350300000.0,2550000,85,7.408530566894626,7.442492722794441
2010-05-29,7.468513271496337,7.473069088032197,7.427738840532894,7.454719949364001,29562842282.0,17115325,872,7.442492722794441,7.438971592395862
2010-05-30,7.421177528595393,7.438971592395862,7.419380582918692,7.421775793644647,8399550633.0,5025635,357,7.454719949364001,7.4205789054108005
2010-05-31,7.422373700986824,7.455876687491824,7.422373700986824,7.454719949364001,16025124455.0,9278733,395,7.421775793644647,7.455876687491824
2010-06-01,7.455876687491824,7.488852955733459,7.455876687491824,7.485491608030754,15471246308.0,8685690,442,7.454719949364001,7.484930283289661
2010-06-02,7.480992162869525,7.519692404116539,7.467942332285852,7.507141079727608,13841049937.0,7606660,457,7.485491608030754,7.519692404116539
2010-06-06,7.531552381407289,7.5411524551363085,7.510430556378006,7.537962659768208,5630360053.0,2999291,293,7.507141079727608,7.5411524551363085
2010-06-07,7.565793282428515,7.57198844937744,7.53955882930103,7.558516743045645,29477333109.0,15381003,744,7.537962659768208,7.569927655242652
2010-06-08,7.566828479208331,7.566828479208331,7.5251007461258,7.538494999413465,7001780731.0,3728439,260,7.558516743045645,7.526178913346146
2010-06-09,7.521859252201629,7.521859252201629,7.503289630675082,7.504391559161238,10195534692.0,5618780,285,7.538494999413465,7.503289630675082
2010-06-12,7.4798641311650265,7.538494999413465,7.4798641311650265,7.526717561352706,7080442704.0,3815405,286,7.504391559161238,7.535830462798367
2010-06-13,7.534228326274089,7.5485559791698735,7.524021415206125,7.531552381407289,2937834888.0,1570212,170,7.526717561352706,7.544861068658458
2010-06-14,7.544861068658458,7.555381944240273,7.540090320145325,7.549082710812286,12157759887.0,6406145,299,7.531552381407289,7.55171221535131
2010-06-15,7.550135342488429,7.583247524303362,7.550135342488429,7.576097340623111,13818675449.0,7084980,375,7.549082710812286,7.5652752818989315
2010-06-16,7.565793282428515,7.565793282428515,7.5406215286571525,7.547501682814967,7997039454.0,4220617,300,7.576097340623111,7.5443321080536885
2010-06-19,7.544861068658458,7.544861068658458,7.517520850603031,7.534228326274089,3654610464.0,1961185,174,7.547501682814967,7.528331766707247
2010-06-20,7.529943370601589,7.550135342488429,7.502186486602925,7.5256399750415355,4728090133.0,2550627,243,7.534228326274089,7.521859252201629
2010-06-21,7.513163545234075,7.537430036586509,7.490529402060711,7.499423290592229,35869302750.0,19858198,797,7.5256399750415355,7.507690077819904
2010-06-22,7.503289630675082,7.533693709848633,7.503289630675082,7.531552381407289,16379799113.0,8780924,683,7.499423290592229,7.533693709848633
2010-06-23,7.553286605600419,7.562161631225652,7.52456122628536,7.543802867501509,7135300174.0,3779768,258,7.531552381407289,7.531552381407289
2010-06-27,7.544861068658458,7.550135342488429,7.508238774678663,7.510430556378006,5311050974.0,2908256,177,7.543802867501509,7.508238774678663
2010-06-28,7.496097345175956,7.523481312573497,7.469654172932128,7.485491608030754,14413275994.0,8090889,386,7.510430556378006,7.473637108496206
2010-06-29,7.457609289715606,7.496097345175956,7.457609289715606,7.4770384723196965,7501762433.0,4246937,250,7.485491608030754,7.473637108496206
2010-06-30,7.4770384723196965,7.483806687665835,7.462214939768189,7.4770384723196965,4666048978.0,2641794,213,7.4770384723196965,7.480992162869525
2010-07-03,7.4377951216719325,7.479299637782834,7.4377951216719325,7.470793774195062,4533989911.0,2584206,164,7.4770384723196965,7.470793774195062
2010-07-04,7.466227556215481,7.4815557019095165,7.447751280047908,7.463363045520021,3745358840.0,2152409,131,7.470793774195062,7.462789157412448
2010-07-05,7.438971592395862,7.502186486602925,7.438971592395862,7.483806687665835,6579897039.0,3700729,216,7.463363045520021,7.502186486602925
2010-07-06,7.502186486602925,7.520776415062797,7.480428306074208,7.515344571180436,5232204480.0,2852003,205,7.483806687665835,7.5126175446745105
2010-07-07,7.5126175446745105,7.554334823725748,7.5126175446745105,7.543802867501509,21235341570.0,11245414,510,7.515344571180436,7.550135342488429
2010-07-11,7.543802867501509,7.582738488914411,7.543802867501509,7.581719640125308,20783973236.0,10596959,370,7.543802867501509,7.5822291942764615
2010-07-12,7.57095858316901,7.5822291942764615,7.5411524551363085,7.549082710812286,7527425990.0,3965672,266,7.581719640125308,7.541683099882111
2010-07-13,7.508787170634276,7.537962659768208,7.508787170634276,7.5251007461258,3692203453.0,2004595,135,7.549082710812286,7.523481312573497
2010-07-14,7.496652438168283,7.53955882930103,7.496652438168283,7.518607216815252,3342361075.0,1819735,136,7.5251007461258,7.507690077819904
2010-07-17,7.498869733976931,7.523481312573497,7.498315870766981,7.51479976048867,2048986354.0,1121926,136,7.518607216815252,7.5126175446745105
2010-07-18,7.487173694213739,7.553810852008231,7.487173694213739,7.537430036586509,12735347494.0,6787403,359,7.51479976048867,7.553810852008231
2010-07-19,0.0,0.0,0.0,7.537430036586509,0.0,0,0,7.537430036586509,7.553810852008231
2010-07-20,0.0,0.0,0.0,7.537430036586509,0.0,0,0,7.537430036586509,7.553810852008231
2010-07-21,0.0,0.0,0.0,7.537430036586509,0.0,0,0,7.537430036586509,7.553810852008231
2010-07-24,0.0,0.0,0.0,7.537430036586509,0.0,0,0,7.537430036586509,7.553810852008231
2010-07-25,7.479299637782834,7.518064181233078,7.479299637782834,7.4999765409521215,507440338.0,280831,41,7.454141078146678,7.518064181233078
2010-07-26,7.539027055823995,7.539027055823995,7.539027055823995,7.51425465281641,1730290303.0,920857,47,7.4999765409521215,7.539027055823995
2010-07-28,7.553286605600419,7.553286605600419,7.553286605600419,7.553286605600419,8488630216.0,4453636,155,7.51425465281641,7.553286605600419
2010-07-31,7.555381944240273,7.569927655242652,7.53955882930103,7.5595594960077,7156754772.0,3732327,262,7.553286605600419,7.555905093611346
2010-08-01,7.550135342488429,7.550135342488429,7.54274354536855,7.552237287560802,3311148234.0,1744333,116,7.5595594960077,7.546974117516527
2010-08-02,7.513709247839705,7.591357046698551,7.513709247839705,7.583756300707112,16775957349.0,8535756,355,7.552237287560802,7.591357046698551
2010-08-03,7.596894438144544,7.622663951323595,7.591357046698551,7.618742377670413,17348785996.0,8524495,371,7.583756300707112,7.622663951323595
2010-08-04,7.6544432264701125,7.6577552711348655,7.6128310304073565,7.653494909661253,27389759028.0,13001149,619,7.618742377670413,7.6577552711348655
2010-08-07,7.682943169878292,7.692569648067906,7.681099001536359,7.688455356549944,14164722789.0,6491566,379,7.653494909661253,7.692569648067906
2010-08-08,7.727535110475448,7.727535110475448,7.723120092266331,7.727535110475448,74341030369.0,32765450,843,7.688455356549944,7.727535110475448
2010-08-09,7.743269700829004,7.7664168980196555,7.7279755421055585,7.763021309018518,59637363597.0,25361549,1194,7.727535110475448,7.7664168980196555
2010-08-10,7.782807262839695,7.802209316247118,7.768956044538332,7.797291273547472,34573046777.0,14212040,625,7.763021309018518,7.791935956938058
2010-08-11,7.80016307039296,7.80016307039296,7.756623334538858,7.772752716468742,26559092437.0,11188600,672,7.797291273547472,7.756623334538858
2010-08-14,7.741099090035366,7.741533589281828,7.732369222284388,7.734121303328305,39187741134.0,17160418,861,7.772752716468742,7.733245646529795
2010-08-15,7.701200180857446,7.723120092266331,7.693481640835175,7.697121317282625,18291913663.0,8310976,462,7.734121303328305,7.701200180857446
2010-08-16,7.693481640835175,7.736307096548285,7.693481640835175,7.725771441587952,21225924338.0,9370820,497,7.697121317282625,7.735870319952567
2010-08-17,7.735870319952567,7.764720544771477,7.735870319952567,7.763021309018518,24014429481.0,10215219,430,7.725771441587952,7.764720544771477
2010-08-18,7.7651449029361315,7.799753318287247,7.762596048540069,7.780720886117918,17246153594.0,7205665,432,7.763021309018518,7.762596048540069
2010-08-21,7.771067086065406,7.771067086065406,7.740229524763182,7.741099090035366,11392128974.0,4953448,251,7.780720886117918,7.741099090035366
2010-08-22,7.736743682453495,7.753194269884341,7.706612913964197,7.736307096548285,4279487823.0,1872453,124,7.741099090035366,7.741099090035366
2010-08-23,7.741533589281828,7.7752758464868625,7.741533589281828,7.758760544157663,3788267861.0,1597886,155,7.736307096548285,7.774435510302958
2010-08-24,7.746300662231439,7.771067086065406,7.718240951959316,7.7437032581737535,4955078895.0,2153878,154,7.758760544157663,7.741533589281828
2010-08-25,7.741099090035366,7.762596048540069,7.741099090035366,7.7501841622578365,3964678288.0,1702421,173,7.7437032581737535,7.749753406274437
2010-08-28,7.741099090035366,7.787796878181171,7.733245646529795,7.763871287820222,6109210574.0,2596577,207,7.7501841622578365,7.782807262839695
2010-08-29,7.763871287820222,7.803026643632217,7.763871287820222,7.79934339821592,17752975877.0,7282733,385,7.763871287820222,7.803026643632217
2010-08-30,7.8383433155571165,7.8383433155571165,7.814399633804487,7.836369760545124,32539723603.0,12862919,507,7.79934339821592,7.821242083523558
2010-08-31,7.79934339821592,7.875499292445208,7.79934339821592,7.860956364876389,33954253756.0,13095203,653,7.836369760545124,7.875499292445208
2010-09-04,7.897668150726906,7.89989532313973,7.897668150726906,7.899524472032198,14205716288.0,5271116,224,7.860956364876389,7.89989532313973
2010-09-05,7.938445551164788,7.938445551164788,7.893945138235959,7.9247959139564355,44472012982.0,16087561,720,7.899524472032198,7.901377353792616
2010-09-06,7.911690520708339,7.937017489515453,7.887959336599945,7.911690520708339,21259035162.0,7792488,546,7.9247959139564355,7.895808377083183
2010-09-07,7.896924656268864,7.901377353792616,7.8709295967551425,7.881559917056899,13227450654.0,4996759,212,7.911690520708339,7.8709295967551425
2010-09-08,7.848153086199526,7.889459149404524,7.848153086199526,7.8655717576847906,8772949480.0,3367566,334,7.881559917056899,7.864419904994565
2010-09-12,7.8636512654486515,7.904703913873747,7.845807502637805,7.898411092811599,13715702651.0,5094340,269,7.8655717576847906,7.904703913873747
2010-09-13,7.919356190660617,7.937374696163295,7.886832998955057,7.9229859587111955,22566654143.0,8179842,542,7.898411092811599,7.890208213109961
2010-09-14,7.893945138235959,7.934155233536322,7.893945138235959,7.913521017283895,9524859563.0,3485144,305,7.9229859587111955,7.8961806086154915
2010-09-15,7.875119281040293,7.8826922062890254,7.872836175025724,7.873217054862741,29257404868.0,11147001,392,7.913521017283895,7.872836175025724
2010-09-18,7.8383433155571165,7.8826922062890254,7.8383433155571165,7.860570785538664,7846974682.0,3027321,279,7.873217054862741,7.852050207265889
2010-09-19,7.829232537543592,7.845807502637805,7.820037989458753,7.839525581704678,3938181596.0,1572138,142,7.860570785538664,7.820037989458753
2010-09-20,7.8083230503910555,7.836369760545124,7.79934339821592,7.804659297056102,6746795342.0,2752449,304,7.839525581704678,7.806289289267033
2010-09-21,7.804251383528112,7.843848638152472,7.765993079407675,7.830822995135316,7331079672.0,2913234,193,7.804659297056102,7.843848638152472
2010-09-22,7.848153086199526,7.868254265520613,7.80057265467065,7.844240718141811,4089648954.0,1590988,150,7.830822995135316,7.854381210652365
2010-09-25,7.854381210652365,7.874739125171811,7.834788107388194,7.85243908535751,2830293455.0,1089554,123,7.844240718141811,7.834788107388194
2010-09-26,7.851271997109883,7.851661177889265,7.8119734296220225,7.812782818577581,6991718949.0,2829828,181,7.85243908535751,7.8119734296220225
2010-09-27,7.783640596221253,7.80016307039296,7.783640596221253,7.801800401908972,3416414938.0,1409677,127,7.812782818577581,7.80016307039296
2010-09-28,7.785720896534624,7.822444729489319,7.785720896534624,7.802209316247118,3600947347.0,1472243,108,7.801800401908972,7.802209316247118
2010-09-29,7.799753318287247,7.816416983691801,7.761744984658913,7.793999089503996,2937487771.0,1221658,139,7.802209316247118,7.7664168980196555
2010-10-02,7.762596048540069,7.783224016336037,7.753194269884341,7.754052639035757,6761948026.0,2902549,205,7.793999089503996,7.765993079407675
